sourceOccurrenceId	sourceTaxonId	sourceTaxonName	sourceBodyPartId	sourceBodyPartName	sourceLifeStageId	sourceLifeStageName	sourcePhysiologicalStateId	sourcePhysiologicalStateName	interactionTypeId	interactionTypeName	targetOccurrenceId	targetTaxonId	targetTaxonName	targetBodyPartId	targetBodyPartName		targetLifeStageName	targetPhysiologicalStateId	targetPhysiologicalStateName	habitatId	habitatName	localityId	localityName	decimalLatitude	decimalLongitude	depth	altitude	observationDateTime		referenceDoi	referenceUrl	referenceCitation
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid559648	Hydrotaea dentipes										south-west of France					2008-11-19		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid1073095	Hydrotaea ignava										south-west of France					2009-09-19		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid1073095	Hydrotaea ignava										south-west of France					2009-10-29		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid1073095	Hydrotaea ignava										south-west of France					2010-09-30		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid95269	Hylotoma sp										south-west of France					2009-08-30		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7399	Hymenoptera										south-west of France					2008-08-05		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7399	Hymenoptera										south-west of France					2008-09-17		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7399	Hymenoptera										south-west of France					2008-10-14		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7399	Hymenoptera										south-west of France					2008-10-14		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7399	Hymenoptera										south-west of France					2008-10-14		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7399	Hymenoptera										south-west of France					2008-10-14		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7399	Hymenoptera										south-west of France					2008-10-14		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7399	Hymenoptera										south-west of France					2008-08-18		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7399	Hymenoptera										south-west of France					2008-08-18		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7399	Hymenoptera										south-west of France					2009-09-23		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7399	Hymenoptera										south-west of France					2009-10-08		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7399	Hymenoptera										south-west of France					2009-10-05		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7399	Hymenoptera										south-west of France					2009-10-26		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7399	Hymenoptera										south-west of France					2009-10-26		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7399	Hymenoptera										south-west of France					2009-10-28		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7399	Hymenoptera										south-west of France					2009-09-22		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7399	Hymenoptera										south-west of France					2010-09-29		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7399	Hymenoptera										south-west of France					2010-10-14		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7399	Hymenoptera										south-west of France					2010-10-27		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7399	Hymenoptera										south-west of France					2010-09-30		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7399	Hymenoptera										south-west of France					2010-10-14		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7399	Hymenoptera										south-west of France					2010-10-14		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7399	Hymenoptera										south-west of France					2010-09-29		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7399	Hymenoptera										south-west of France					2010-10-13		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid50557	Insecta										south-west of France					2010-10-14		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid50557	Insecta										south-west of France					2010-09-30		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid50557	Insecta										south-west of France					2010-10-14		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid79499	Lacanobia oleracea										south-west of France					2009-10-29		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid280406	Larinioides sclopetarius										south-west of France					2009-10-06		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid88513	Lasioglossum marginatum										south-west of France					2009-10-06		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid88513	Lasioglossum marginatum										south-west of France					2009-10-27		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7088	Lepidoptera										south-west of France					2009-08-26		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7088	Lepidoptera										south-west of France					2009-10-08		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7088	Lepidoptera										south-west of France					2009-08-26		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid1776471	Linnaemya vulpina										south-west of France					2010-10-27		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7374	Lucilia										south-west of France					2008-08-05		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7374	Lucilia										south-west of France					2008-09-19		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7374	Lucilia										south-west of France					2008-10-22		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7374	Lucilia										south-west of France					2008-11-17		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
	NCBI:txid202808	Vespa velutina							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid7374	Lucilia										south-west of France					2009-08-26		10.1080/00379271.2020.1867005	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100860734&doi=10.1080%2f00379271.2020.1867005&partnerID=40&md5=298e3ba22926d456b058dd15213b0418	Rome Q, Perrard A, Muller F, Fontaine C, Quilès A, Zuccon D, Villemant C. 2021. Not just honeybees: predatory habits of Vespa velutina (Hymenoptera: Vespidae) in France. Annales De La Societe Entomologique De France 57: 1-11. doi:10.1080/00379271.2020.1867005
